channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;Bein Sports extra HD ;http://136.243.177.164/DIEMASPORT2/playlist.m3u8;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;planetatv movie * | cl ;https://mediacpstreamchile.com:1936/8140/8140/playlist.m3u8?playlistm3ucl;
channel-id=71" ;tvg-id="rakuten tv drama | hd | españa tvg-logo=" ;tvg-logo="https://i.imgur.com/elxndpw.png" ;group-title="samsung tv" ;rakuten tv drama | hd | españa ;https://mediacpstreamchile.com:1936/8152/8152/playlist.m3u8;
channel-id="-1" ;tvg-id="480" ;tvg-logo="https://www.m3u.cl/logo/1016_Planetatv_Movie.png" ;group-title="SANTA FE" ;Planetatv Movie * | CL ;https://mediacpstreamchile.com:1936/8152/8152/playlist.m3u8?PlaylistM3UCL;
channel-id="MiTVTelevisiónClásica" ;tvg-id="MiTVTelevisiónClásica" ;tvg-logo="https://i2.paste.pics/d2b09f38e32fa6367db57dba0a4d17f2.png" ;group-title="01_Películas" ;MiTVTelevisiónClásica ;https://mediacpstreamchile.com:1936/evavision/evavision/playlist.m3u8;
channel-id="-1" ;tvg-id="480" ;tvg-logo="https://i.imgur.com/YgHu53w.png" ;group-title="SANTA FE" ;Top Cine olympusat | HD | Estados Unidos ;https://mitv.getstreamhosting.com:30443/live/livestream123/chunks.m3u8;
channel-id="-1" ;tvg-id="480" ;tvg-logo="https://images.pluto.tv/channels/5e82bb378601b80007b4bd78/colorLogoPNG.png" ;group-title="SANTA FE" ;The Walking Dead en español ;https://mitv.getstreamhosting.com:30443/live/livestream123/playlist.m3u8;
channel-id="-1" ;tvg-id="480" ;tvg-logo="https://www.m3u.cl/logo/486_Orbit_TV.png" ;group-title="SANTA FE" ;Orbit TV | DO ;https://mitv.getstreamhosting.com:30443/live/livestream123/playlist.m3u8?PlaylistM3UCL;
channel-id=102" ;tvg-id="ElPatioSpain.fr" ;tvg-logo="" ;group-title="" ;El Patio (Spain) (720p) ;https://mmm-ducktv-3-es.samsung.wurl.com/manifest/playlist.m3u8;
channel-id=91" ;tvg-id="telepacífico| hd | cali tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;telepacífico| hd | cali ;https://movil.ejeserver.com/live/visiondorada.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;SANTA FE CANAL http://api.new.livestream.com/accounts/22636012/events/8242619/live.m3u8 ;https://multicanal.streamseguro.com/hls/streaming.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;Rugby World TV ;https://nrpus.bozztv.com/36bay2/gusa-auftv/index.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;Sport BOXING HD ;https://nrpus.bozztv.com/36bay2/gusa-tvsboxing/index.m3u8?OPT:http-reconnect=true;
channel-id="-1" ;tvg-id="480" ;tvg-logo="https://provider-static.plex.tv/epg/images/ott_channels/logos/topcine_logo_dark_v3.png" ;group-title="SANTA FE" ;Top Cine ;https://olympusamagi.amagi.tv/hls/amagi_hls_data_olympusat-cinereal-latam-plex/CDN/playlist.m3u8?us_privacy=1---&did=62274240-07e7-5d94-8dc8-ef68cf19e175&dnt=0&X-Plex-Token=6bSLyFJzzvyW_ngsjtWh&channelId=608b7095a09205002da4f295;
channel-id="-1" ;tvg-id="139944" ;tvg-logo="https://provider-static.plex.tv/epg/images/ott_channels/logos/topcine_logo_dark_v3.png" ;group-title="CINE" ;Top Cine ;https://olympusamagi.amagi.tv/hls/amagi_hls_data_olympusat-cinereal-latam-plex/CDN/playlist.m3u8?us_privacy=1---&did=62274240-07e7-5d94-8dc8-ef68cf19e175&dnt=0&X-Plex-Token=6bSLyFJzzvyW_ngsjtWh&channel-id=608b7095a09205002da4f295;
channel-id="-1" ;tvg-id="480" ;tvg-logo="https://provider-static.plex.tv/epg/images/ott_channels/logos/tucine_logo_light.png" ;group-title="SANTA FE" ;Tu Cine 2 ;https://olympusamagi.amagi.tv/hls/amagi_hls_data_olympusat-cinesureno-plex/CDN/playlist.m3u8?us_privacy=1---&did=62274240-07e7-5d94-8dc8-ef68cf19e175&dnt=0&X-Plex-Token=6bSLyFJzzvyW_ngsjtWh&channelId=6018913fa15130002b284197;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;top cine ;https://olympusamagi.amagi.tv/hls/amagi_hls_data_olympusat-sabermas-plex/cdn/playlist.m3u8?us_privacy=1---&did=62274240-07e7-5d94-8dc8-ef68cf19e175&dnt=0&x-plex-token=6bslyfjzzvyw_ngsjtwh&channelid=6018913ea15130002b284195;
channel-id="-1" ;tvg-id="139944" ;tvg-logo="https://provider-static.plex.tv/epg/images/ott_channels/logos/sabermas_logo_light.png" ;group-title="CURIOSIDAD" ;Saber Mas ;https://olympusamagi.amagi.tv/hls/amagi_hls_data_olympusat-sabermas-plex/CDN/playlist.m3u8?us_privacy=1---&did=62274240-07e7-5d94-8dc8-ef68cf19e175&dnt=0&X-Plex-Token=6bSLyFJzzvyW_ngsjtWh&channel-id=6018913ea15130002b284195;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;tu cine ;https://olympusamagi.amagi.tv/hls/amagi_hls_data_olympusat-topcine-latam-plex/cdn/playlist.m3u8?us_privacy=1---&did=62274240-07e7-5d94-8dc8-ef68cf19e175&dnt=0&x-plex-token=6bslyfjzzvyw_ngsjtwh&channelid=608b7094a09205002da4f291;
channel-id="-1" ;tvg-id="139944" ;tvg-logo="https://provider-static.plex.tv/epg/images/ott_channels/logos/tucine_logo_light.png" ;group-title="CINE" ;Tu Cine ;https://olympusamagi.amagi.tv/hls/amagi_hls_data_olympusat-topcine-latam-plex/CDN/playlist.m3u8?us_privacy=1---&did=62274240-07e7-5d94-8dc8-ef68cf19e175&dnt=0&X-Plex-Token=6bSLyFJzzvyW_ngsjtWh&channel-id=608b7094a09205002da4f291;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;tu cine ;https://olympusamagi.amagi.tv/hls/amagi_hls_data_olympusat-tucine-plexa/cdn/playlist.m3u8?us_privacy=1---&did=62274240-07e7-5d94-8dc8-ef68cf19e175&dnt=0&x-plex-token=6bslyfjzzvyw_ngsjtwh&channelid=6018913ea15130002b284193;
channel-id="-1" ;tvg-id="139944" ;tvg-logo="https://provider-static.plex.tv/epg/images/ott_channels/logos/tucine_logo_light.png" ;group-title="CINE" ;Tu Cine ;https://olympusamagi.amagi.tv/hls/amagi_hls_data_olympusat-tucine-plexA/CDN/playlist.m3u8?us_privacy=1---&did=62274240-07e7-5d94-8dc8-ef68cf19e175&dnt=0&X-Plex-Token=6bSLyFJzzvyW_ngsjtWh&channel-id=6018913ea15130002b284193;
channel-id="-1" ;tvg-id="480" ;tvg-logo="https://i.imgur.com/5ONURCJ.png" ;group-title="SANTA FE" ;Juntos olympusat| HD | Estados Unidos ;https://olympusamagi.pc.cdn.bitgravity.com/CineSureno-roku/master_4.m3u8;
channel-id="-1" ;tvg-id="480" ;tvg-logo="https://i.imgur.com/O513Q3w.png" ;group-title="SANTA FE" ;Run Time | HD | España ;https://olympusamagi.pc.cdn.bitgravity.com/Horrify-roku/master.m3u8;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;top cine olympusat | hd | estados unidos ;https://olympusamagi.pc.cdn.bitgravity.com/juntos-roku/master.m3u8;
channel-id="TopCine" ;tvg-id="TopCine" ;tvg-logo="" ;group-title="01_Películas" ;TopCine ;https://olympusamagi.pc.cdn.bitgravity.com/TopCine-roku/master.m3u8;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;top cine olympusat | hd | estados unidos ;https://olympusamagi.pc.cdn.bitgravity.com/topcine-roku/master_5.m3u8;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;tele mix canal 50 glew ;https://panel.dattalive.com:443/8068/8068/playlist.m3u8;
channel-id="-1" ;tvg-id="480" ;tvg-logo="https://lh3.googleusercontent.com/-obky0xopJjA/XrIZZ5C1quI/AAAAAAAA0bo/OBDSs6fw5zEa1eQJrv7j7IkMtaoQFcBJgCK8BGAsYHg/s0/2020-05-05.png" ;group-title="SANTA FE" ;RETROPLUS SERIES ;https://paneltv.online:1936/8186/8186/playlist.m3u8;
channel-id="-1" ;tvg-id="139944" ;tvg-logo="https://lh3.googleusercontent.com/-obky0xopJjA/XrIZZ5C1quI/AAAAAAAA0bo/OBDSs6fw5zEa1eQJrv7j7IkMtaoQFcBJgCK8BGAsYHg/s0/2020-05-05.png" ;group-title="CINE & SERIES" ;RETROPLUS SERIES ;https://paneltv.online:1936/8186/8186/playlist.m3u8?PlaylistM3UCL;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;SANTA FE CANAL http://api.new.livestream.com/accounts/22636012/events/8242619/live.m3u8 ;https://pantera1-100gb-cl-movistar.dps.live/estaciontv/estaciontv.smil/playlist.m3u8?PlaylistM3UCL;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;TRECE ;https://play.cdn.enetres.net/091DB7AFBD77442B9BA2F141DCC182F5021/live.smil/playlist.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;Tennis Channel+ ;https://playoutengine.sinclairstoryline.com/playout/9f87522c-5a0e-4ff4-b82c-d5564216132f/g.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;TRUE TENIS HD ;https://playoutengine.sinclairstoryline.com/playout/f2f8b269-dd85-4434-bdd3-b3a64ca9cd60/g.m3u8;
channel-id="HISTORY" ;tvg-id="HISTORY" ;tvg-logo="https://3.bp.blogspot.com/-9mRYT89f1Ck/WotiQGW1TTI/AAAAAAAAAaM/O9jxCS8ZeEA4dQ11N_NTB4JZOvLAg0aCgCLcBGAs/s1600/history-channel.png" ;group-title="02_PREMIUM" ;HISTORY ;https://qwe00.herokuapp.com/iptv-query?streaming-ip=https://www.twitch.tv/cc_m5ftf;
channel-id="simpsons" ;tvg-id="simpsons" ;tvg-logo="https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/The_Simpsons_logo_-_Yellow.svg/800px-The_Simpsons_logo_-_Yellow.svg.png" ;group-title="02_PREMIUM" ;simpsons ;https://qwe00.herokuapp.com/iptv-query?streaming-ip=https://www.twitch.tv/los_simpson_nuevos;
channel-id="simpsons" ;tvg-id="simpsons" ;tvg-logo="https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/The_Simpsons_logo_-_Yellow.svg/800px-The_Simpsons_logo_-_Yellow.svg.png" ;group-title="02_PREMIUM" ;simpsons ;https://qwe00.herokuapp.com/iptv-query?streaming-ip=https://www.twitch.tv/rr_99rrr;
channel-id="National Geographic HD" ;tvg-id="National Geographic HD" ;tvg-logo="https://3.bp.blogspot.com/-eM3xVJYrV4o/WotiUvTi2SI/AAAAAAAAAac/52N_07Qth3cGWECeeidfDBWIQAnXJUFIACLcBGAs/s1600/natgeo.png" ;group-title="02_PREMIUM" ;National Geographic HD ;https://qwe00.herokuapp.com/iptv-query?streaming-ip=https://www.twitch.tv/vc_55tt;
channel-id="ELTRECE" ;tvg-id="ELTRECE" ;tvg-logo="https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Logo_de_eltrece_lanzado_en_2016.png/120px-Logo_de_eltrece_lanzado_en_2016.png" ;group-title="03_ARGENTINA" ;ELTRECE ;https://qwe00.herokuapp.com/iptv-query?streaming-ip=https://www.youtube.com/watch?v=gBbMbqILzXU;
channel-id="TVPUBICA" ;tvg-id="TVPUBICA" ;tvg-logo="https://graph.facebook.com/TVPublica/picture?width=200&height=200" ;group-title="03_ARGENTINA" ;TVPUBICA ;https://qwe00.herokuapp.com/iptv-query?streaming-ip=https://www.youtube.com/watch?v=HwcVpiNGbpg;
channel-id="pluto-60d3583ef310610007fb02b1" ;tvg-id="es60d3583ef310610007fb02b1" ;tvg-logo="https://images.pluto.tv/channels/60d3583ef310610007fb02b1/colorLogoPNG.png" ;group-title="10_Noticias" ;Euronews_es ;https://qwe00.herokuapp.com/iptv-query?streaming-ip=https://www.youtube.com/watch?v=InSydaLSSlw;
channel-id="CANAL10" ;tvg-id="CANAL10" ;tvg-logo="https://www.m3u.cl/logo/266_Canal_10.png" ;group-title="03_ARGENTINA" ;CANAL10 ;https://qwe00.herokuapp.com/iptv-query?streaming-ip=https://www.youtube.com/watch?v=jN0TnHxhliA;
channel-id="AméricaTV" ;tvg-id="AméricaTV" ;tvg-logo="https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Am%C3%A9rica_TV_%28Nuevo_logo_Junio_2020%29.png/571px-Am%C3%A9rica_TV_%28Nuevo_logo_Junio_2020%29.png" ;group-title="03_ARGENTINA" ;AméricaTV ;https://qwe00.herokuapp.com/iptv-query?streaming-ip=https://www.youtube.com/watch?v=Sh54vNR2QSo;
channel-id="TELECANAL12HD" ;tvg-id="TELECANAL12HD" ;tvg-logo="" ;group-title="10_Noticias" ;TELECANAL12HD ;https://qwe00.herokuapp.com/iptv-query?streaming-ip=https://www.youtube.com/watch?v=taquniX5KO0;
channel-id="TVPUBICA" ;tvg-id="TVPUBICA" ;tvg-logo="https://graph.facebook.com/TVPublica/picture?width=200&height=200" ;group-title="03_ARGENTINA" ;TVPUBICA ;https://qwe00.herokuapp.com/iptv-query?streaming-ip=https://www.youtube.com/watch?v=wHn1_QVoXGM;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;Sky 1 Racing ;https://racingvic-i.akamaized.net/hls/live/598695/racingvic/1500.m3u8;
channel-id=102" ;tvg-id="RakutenActionMovies2.es" ;tvg-logo="" ;group-title="Movies" ;Rakuten Action Movies 2 (720p) ;https://rakuten-actionmovies-1-eu.rakuten.wurl.com/manifest/playlist.m3u8;
channel-id=102" ;tvg-id="BigName.fr" ;tvg-logo="https://i.imgur.com/hChduSn.png" ;group-title="" ;Big Name (720p) ;https://rakuten-actionmovies-2-es.samsung.wurl.com/manifest/playlist.m3u8;
channel-id=79" ;tvg-id="rlotv | cl tvg-logo=" ;tvg-logo="https://www.m3u.cl/logo/895_rlotv.png" ;group-title="" ;rlotv | cl ;https://rakuten-actionmovies-2-es.samsung.wurl.tv/3000.m3u8;
channel-id=102" ;tvg-id="RakutenActionMovies3.es" ;tvg-logo="" ;group-title="Movies" ;Rakuten Action Movies 3 (720p) ;https://rakuten-actionmovies-2-eu.rakuten.wurl.com/manifest/playlist.m3u8;
channel-id=102" ;tvg-id="RakutenComedyMovies1.es" ;tvg-logo="" ;group-title="Comedy" ;Rakuten Comedy Movies 1 (720p) ;https://rakuten-actionmovies-3-eu.rakuten.wurl.com/manifest/playlist.m3u8;
channel-id=102" ;tvg-id="RakutenComedyMovies2.es" ;tvg-logo="" ;group-title="Comedy" ;Rakuten Comedy Movies 2 (720p) ;https://rakuten-comedymovies-1-eu.rakuten.wurl.com/manifest/playlist.m3u8;
channel-id=102" ;tvg-id="DuckTV.sk" ;tvg-logo="https://i.imgur.com/Qw8x6Os.png" ;group-title="Kids" ;Duck TV (720p) ;https://rakuten-comedymovies-2-es.samsung.wurl.com/manifest/playlist.m3u8;
channel-id=80" ;tvg-id="run time latino | hd | estados unidos tvg-logo=" ;tvg-logo="https://i.imgur.com/o513q3w.png" ;group-title="cine y series" ;run time latino | hd | estados unidos ;https://rakuten-comedymovies-2-es.samsung.wurl.tv/3000.m3u8;
channel-id=102" ;tvg-id="RakutenComedyMovies3.es" ;tvg-logo="" ;group-title="Comedy" ;Rakuten Comedy Movies 3 (720p) ;https://rakuten-comedymovies-2-eu.rakuten.wurl.com/manifest/playlist.m3u8;
channel-id=102" ;tvg-id="RakutenComedyMovies6.es" ;tvg-logo="" ;group-title="Comedy" ;Rakuten Comedy Movies 6 (720p) ;https://rakuten-comedymovies-3-eu.rakuten.wurl.com/manifest/playlist.m3u8;
channel-id=102" ;tvg-id="RakutenComedyMovies7.es" ;tvg-logo="" ;group-title="Comedy" ;Rakuten Comedy Movies 7 (720p) ;https://rakuten-comedymovies-6-eu.rakuten.wurl.com/manifest/playlist.m3u8;
channel-id=102" ;tvg-id="RakutenSpotlight1.es" ;tvg-logo="" ;group-title="" ;Rakuten Spotlight 1 (720p) ;https://rakuten-comedymovies-7-eu.rakuten.wurl.com/manifest/playlist.m3u8;
channel-id=102" ;tvg-id="EuronewsenEspanolviaAlchimie.fr" ;tvg-logo="https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Euronews_2016_logo.svg/1000px-Euronews_2016_logo.svg.png" ;group-title="News" ;Euronews en Español via Alchimie (720p) ;https://rakuten-euronews-4-es.samsung.wurl.com/manifest/playlist.m3u8;
channel-id=102" ;tvg-id="FashionTVSpain.fr" ;tvg-logo="" ;group-title="Lifestyle" ;Fashion TV (Spain) (1080p) ;https://rakuten-family-2-es.samsung.wurl.com/manifest/playlist.m3u8;
channel-id=82" ;tvg-id="runtime 3 tvg-logo=" ;tvg-logo="https://www.runtime.tv/themes/custom/run/runtime/logo.png" ;group-title="cine" ;runtime 3 ;https://rakuten-family-2-es.samsung.wurl.tv/playlist.m3u8;
channel-id=102" ;tvg-id="RakutenSpotlight2.es" ;tvg-logo="" ;group-title="" ;Rakuten Spotlight 2 (720p) ;https://rakuten-spotlight-1-eu.rakuten.wurl.com/manifest/playlist.m3u8;
channel-id=102" ;tvg-id="SupertoonsTV.es" ;tvg-logo="https://i.imgur.com/35BpWJh.jpg" ;group-title="Kids" ;Supertoons TV (720p) [Offline] ;https://rakuten-spotlight-2-es.samsung.wurl.com/manifest/playlist.m3u8;
channel-id=83" ;tvg-id="sony comedias | hd | estados unidos tvg-logo=" ;tvg-logo="https://i.imgur.com/etjetkh.png" ;group-title="samsung tv" ;sony comedias | hd | estados unidos ;https://rakuten-spotlight-2-es.samsung.wurl.tv/1200.m3u8;
channel-id=102" ;tvg-id="RakutenSpotlight3.es" ;tvg-logo="" ;group-title="" ;Rakuten Spotlight 3 (720p) ;https://rakuten-spotlight-2-eu.rakuten.wurl.com/manifest/playlist.m3u8;
channel-id=102" ;tvg-id="RakutenSpotlight6.es" ;tvg-logo="" ;group-title="" ;Rakuten Spotlight 6 (720p) ;https://rakuten-spotlight-3-eu.rakuten.wurl.com/manifest/playlist.m3u8;
channel-id=102" ;tvg-id="RakutenSpotlight7.es" ;tvg-logo="" ;group-title="" ;Rakuten Spotlight 7 (720p) ;https://rakuten-spotlight-6-eu.rakuten.wurl.com/manifest/playlist.m3u8;
channel-id=102" ;tvg-id="RakutenTopFree1.es" ;tvg-logo="" ;group-title="" ;Rakuten Top Free 1 (720p) ;https://rakuten-spotlight-7-eu.rakuten.wurl.com/manifest/playlist.m3u8;
channel-id=102" ;tvg-id="RakutenTopFree2.es" ;tvg-logo="" ;group-title="" ;Rakuten Top Free 2 (720p) ;https://rakuten-topfree-1-eu.rakuten.wurl.tv/playlist.m3u8;
channel-id="RakutenTopFree2" ;tvg-id="RakutenTopFree2" ;tvg-logo="https://1000marcas.net/wp-content/uploads/2021/06/Rakuten-logo-500x281.png" ;group-title="01_Películas" ;RakutenTopFree2 ;https://rakuten-topfree-2-eu.rakuten.wurl.tv/playlist.m3u8;
channel-id=102" ;tvg-id="RakutenTopFree6.es" ;tvg-logo="" ;group-title="" ;Rakuten Top Free 6 (720p) ;https://rakuten-topfree-3-eu.rakuten.wurl.tv/playlist.m3u8;
channel-id=102" ;tvg-id="RakutenTopFree7.es" ;tvg-logo="" ;group-title="" ;Rakuten Top Free 7 (720p) ;https://rakuten-topfree-6-eu.rakuten.wurl.tv/playlist.m3u8;
channel-id=102" ;tvg-id="RakutenTVShows1.es" ;tvg-logo="" ;group-title="" ;Rakuten TV Shows 1 (720p) ;https://rakuten-topfree-7-eu.rakuten.wurl.tv/playlist.m3u8;
channel-id=102" ;tvg-id="RakutenTVShows2.es" ;tvg-logo="" ;group-title="" ;Rakuten TV Shows 2 (720p) ;https://rakuten-tvshows-1-eu.rakuten.wurl.com/manifest/playlist.m3u8;
channel-id=102" ;tvg-id="UnearthSpain.fr" ;tvg-logo="" ;group-title="" ;Unearth (Spain) (720p) [Offline] ;https://rakuten-tvshows-2-es.samsung.wurl.com/manifest/playlist.m3u8;
channel-id=81" ;tvg-id="runtime 2 tvg-logo=" ;tvg-logo="https://www.runtime.tv/themes/custom/run/runtime/logo.png" ;group-title="cine" ;runtime 2 ;https://rakuten-tvshows-2-es.samsung.wurl.tv/playlist.m3u8;
channel-id=102" ;tvg-id="RakutenTVShows3.es" ;tvg-logo="" ;group-title="" ;Rakuten TV Shows 3 (720p) ;https://rakuten-tvshows-2-eu.rakuten.wurl.com/manifest/playlist.m3u8;
channel-id=102" ;tvg-id="RakutenTVShows6.es" ;tvg-logo="" ;group-title="" ;Rakuten TV Shows 6 (720p) ;https://rakuten-tvshows-3-eu.rakuten.wurl.com/manifest/playlist.m3u8;
channel-id=102" ;tvg-id="RakutenTVShows7.es" ;tvg-logo="" ;group-title="" ;Rakuten TV Shows 7 (720p) ;https://rakuten-tvshows-6-eu.rakuten.wurl.com/manifest/playlist.m3u8;
channel-id=102" ;tvg-id="RakutenTVShows7.es" ;tvg-logo="" ;group-title="" ;Rakuten TV Shows 7 (720p) ;https://rakuten-tvshows-7-eu.rakuten.wurl.com/manifest/playlist.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;revolucionariostv c5 (solo wiseplay) ;https://revolucionariostv.eu/elitegol/Repros/c4.php;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;revolucionariostv c6 (solo wiseplay) ;https://revolucionariostv.eu/elitegol/Repros/c5.php;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;revolucionariostv c6 (solo wiseplay) ;https://revolucionariostv.eu/elitegol/Repros/c6.php;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;rt 25.5 ;https://rt-esp.gcdn.co/live/rtesp/playlist_2500kb.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;LA 2 ;https://rtvelivestream.akamaized.net/la1_dvr.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;LA 2 ;https://rtvelivestream.akamaized.net/la2_dvr.m3u8;
channel-id="7NNNOTICIAS" ;tvg-id="7NNNOTICIAS" ;tvg-logo="https://pbs.twimg.com/profile_images/1438490162279981060/yL69CGN9_200x200.jpg" ;group-title="10_Noticias" ;7NNNOTICIAS ;https://rtvelivestreamv3.akamaized.net/24h/24h_main_dvr.m3u8;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;runtime ;https://rtvelivestreamv3.akamaized.net/rtvesec/24h_bkp_dvr.m3u8;
channel-id="pluto-5e3ddbd27091820009f86dd9" ;tvg-id="mx5e3ddbd27091820009f86dd9" ;tvg-logo="https://images.pluto.tv/channels/5e3ddbd27091820009f86dd9/colorLogoPNG.png" ;group-title="06_VARIEDADES" ;MasterChef_mx ;https://rtvelivestreamv3.akamaized.net/rtvesec/la2_bkp_dvr.m3u8;
channel-id="-1" ;tvg-id="480" ;tvg-logo="https://www.runtime.tv/themes/custom/run/runtime/logo.png" ;group-title="SANTA FE" ;RUNTIME 2 ;https://runtime-espana-rakuten.amagi.tv/playlist.m3u8;
channel-id=102" ;tvg-id="SofyTV.ch" ;tvg-logo="https://i.imgur.com/Srxa6cR.png" ;group-title="" ;Sofy TV (720p) ;https://runtimeespana-samsungspain.amagi.tv/playlist.m3u8;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;runtime 3 ;https://runtimeespana-samsungspain.amagi.tv/playlist720.m3u8;
channel-id="x" ;tvg-id= ;tvg-logo= ;group-title= ;runtime 3 ;https://runtime-espanol-roku.amagi.tv/playlist.m3u8;
